id,language,language_iso
185744,English,en
18575,Polski,pl
185752,"",sn
185752,Deutsch,de
185752,English,en
185768,English,en
185789,English,en
1858,Español,es
1858,English,en
185843,Français,fr
18585,日本語,ja
18585,English,en
18586,English,en
18587,English,en
18587,Português,pt
18588,English,en
18589,English,en
1859,English,en
18590,English,en
18591,English,en
185934,English,en
185949,English,en
18595,English,en
18596,English,en
18597,English,en
18598,English,en
185987,日本語,ja
186,English,en
186019,No Language,xx
18602,English,en
18602,Español,es
18603,English,en
186066,Español,es
186079,English,en
18612,English,en
186121,English,en
186129,English,en
18613,Deutsch,de
18613,"",yi
18613,ελληνικά,el
18613,English,en
18614,Polski,pl
18615,English,en
18616,English,en
18616,Polski,pl
186161,Français,fr
186161,English,en
186161,Português,pt
18618,English,en
18619,English,en
18619,Deutsch,de
18620,English,en
18621,Italiano,it
18621,English,en
186227,English,en
18624,日本語,ja
186254,English,en
186268,English,en
18627,日本語,ja
186279,English,en
18628,Français,fr
186292,suomi,fi
1863,English,en
1863,Italiano,it
1863,Pусский,ru
18631,English,en
18632,English,en
18633,English,en
18634,English,en
18635,Français,fr
18635,English,en
18638,English,en
18639,English,en
18642,English,en
18643,English,en
18644,English,en
18646,Magyar,hu
18646,English,en
18647,English,en
18647,Español,es
18649,English,en
1865,English,en
1865,Español,es
18650,svenska,sv
18651,English,en
18652,English,en
186532,Deutsch,de
18658,English,en
186585,English,en
18660,English,en
18660,Deutsch,de
186606,English,en
186629,Italiano,it
186630,Italiano,it
186630,Español,es
186634,English,en
18665,广州话 / 廣州話,cn
18665,English,en
18665,普通话,zh
18666,广州话 / 廣州話,cn
18666,普通话,zh
186691,English,en
18670,广州话 / 廣州話,cn
186705,Français,fr
18671,English,en
18672,广州话 / 廣州話,cn
18672,Deutsch,de
18672,日本語,ja
18672,普通话,zh
186729,Français,fr
18673,हिन्दी,hi
186738,Português,pt
18674,English,en
18674,日本語,ja
18674,普通话,zh
186747,English,en
186747,हिन्दी,hi
186759,English,en
186775,English,en
18680,English,en
186809,English,en
18681,English,en
18681,Français,fr
18682,English,en
18683,English,en
18684,English,en
18684,Español,es
186845,English,en
186869,English,en
18688,English,en
18688,Español,es
186881,广州话 / 廣州話,cn
186881,普通话,zh
18690,English,en
18691,English,en
18692,English,en
186929,Nederlands,nl
186929,English,en
18693,English,en
186935,Español,es
18694,English,en
18696,Français,fr
18696,Italiano,it
18696,English,en
186970,Français,fr
186971,Deutsch,de
186971,Français,fr
186971,"",oc
186975,English,en
186975,"",tl
186976,Español,es
18698,English,en
186988,Italiano,it
186991,Français,fr
186992,Français,fr
186997,Français,fr
187,English,en
1870,Français,fr
18701,English,en
187010,English,en
187017,English,en
18702,English,en
187022,广州话 / 廣州話,cn
187022,普通话,zh
187028,العربية,ar
187028,עִבְרִית,he
18703,English,en
18704,한국어/조선말,ko
18704,普通话,zh
18705,English,en
18706,English,en
18706,Français,fr
18706,Italiano,it
18707,日本語,ja
18707,广州话 / 廣州話,cn
18707,English,en
1871,Français,fr
18710,Italiano,it
18710,English,en
18711,English,en
18712,English,en
18713,English,en
187156,Français,fr
187156,English,en
1872,English,en
1872,Polski,pl
18721,English,en
18722,English,en
18722,Magyar,hu
18724,English,en
18725,广州话 / 廣州話,cn
187252,Français,fr
187263,English,en
187263,Deutsch,de
18727,English,en
18727,Français,fr
1873,English,en
18731,广州话 / 廣州話,cn
18731,Polski,pl
18734,English,en
18735,Deutsch,de
18735,普通话,zh
18735,Pусский,ru
18736,Italiano,it
18736,English,en
18739,English,en
18739,Deutsch,de
1874,English,en
1874,"",xh
187401,广州话 / 廣州話,cn
187401,普通话,zh
18741,广州话 / 廣州話,cn
187422,普通话,zh
187442,Español,es
187447,Italiano,it
187447,普通话,zh
187462,English,en
187462,Français,fr
187462,Pусский,ru
18747,广州话 / 廣州話,cn
18747,English,en
18747,普通话,zh
187482,English,en
1875,Français,fr
187516,English,en
187537,English,en
187541,English,en
18755,English,en
18755,Pусский,ru
187579,English,en
18758,广州话 / 廣州話,cn
18758,普通话,zh
18759,English,en
187596,English,en
18760,普通话,zh
18760,广州话 / 廣州話,cn
18761,Pусский,ru
18762,English,en
187628,svenska,sv
18763,广州话 / 廣州話,cn
187633,Italiano,it
18764,广州话 / 廣州話,cn
18764,普通话,zh
18764,Pусский,ru
187662,日本語,ja
18767,普通话,zh
187672,Français,fr
1877,English,en
1877,Deutsch,de
18770,English,en
18770,普通话,zh
18771,English,en
18773,English,en
18773,Français,fr
18774,English,en
18775,English,en
18776,English,en
18777,English,en
187771,Italiano,it
187782,English,en
187790,English,en
1878,English,en
18780,English,en
18780,Deutsch,de
18780,Español,es
18781,Český,cs
18781,English,en
18783,English,en
18783,Deutsch,de
18783,Italiano,it
18784,English,en
18784,日本語,ja
18785,English,en
187897,普通话,zh
1879,English,en
18790,日本語,ja
18790,English,en
187927,English,en
187993,English,en
1880,English,en
1880,Pусский,ru
1880,Español,es
188001,English,en
18801,English,en
18803,English,en
18804,English,en
18804,Français,fr
18804,Deutsch,de
18804,Español,es
188044,English,en
18809,English,en
188102,English,en
188102,Español,es
18815,svenska,sv
18816,广州话 / 廣州話,cn
18816,English,en
18816,普通话,zh
188161,English,en
188166,English,en
18817,广州话 / 廣州話,cn
18817,普通话,zh
188180,suomi,fi
188183,普通话,zh
18819,English,en
1882,English,en
1882,Español,es
18820,English,en
188207,English,en
188222,English,en
18823,English,en
18826,English,en
18828,English,en
1883,العربية,ar
1883,English,en
18835,English,en
188357,English,en
18836,Pусский,ru
18836,English,en
18837,日本語,ja
18839,日本語,ja
188392,English,en
1884,English,en
18840,English,en
18840,Français,fr
18840,普通话,zh
18840,Pусский,ru
18840,Español,es
18841,English,en
188421,English,en
18843,English,en
18846,English,en
188465,English,en
188468,English,en
18848,English,en
188489,English,en
1885,English,en
188505,English,en
188505,Polski,pl
188505,Pусский,ru
188505,Español,es
188507,English,en
18851,English,en
188521,English,en
188521,Français,fr
188521,Deutsch,de
188521,Polski,pl
188529,Pусский,ru
188529,English,en
188538,English,en
188538,Deutsch,de
188538,Italiano,it
188540,தமிழ்,ta
18856,English,en
18856,Français,fr
188560,English,en
18857,广州话 / 廣州話,cn
18857,普通话,zh
18858,English,en
18858,Pусский,ru
188598,English,en
188598,Français,fr
188598,普通话,zh
18862,English,en
188640,हिन्दी,hi
18865,English,en
18866,English,en
18867,广州话 / 廣州話,cn
18867,普通话,zh
188684,日本語,ja
18869,English,en
1887,English,en
1887,Français,fr
1887,Latin,la
18871,English,en
18871,Español,es
188719,हिन्दी,hi
188719,English,en
18872,日本語,ja
18874,日本語,ja
188758,Deutsch,de
188761,Deutsch,de
188761,Español,es
188761,עִבְרִית,he
188765,العربية,ar
188765,"",ku
188765,Türkçe,tr
18879,English,en
1888,English,en
18881,日本語,ja
18881,English,en
18882,English,en
188826,English,en
188832,English,en
188836,普通话,zh
188839,English,en
18884,English,en
18885,English,en
18885,Français,fr
188858,Español,es
188858,Français,fr
18886,English,en
18887,English,en
18887,"",gd
188870,English,en
18889,العربية,ar
18889,English,en
18890,English,en
18892,English,en
188927,English,en
18893,English,en
18894,English,en
18896,Français,fr
18897,Français,fr
18897,Italiano,it
18898,English,en
188981,日本語,ja
188984,English,en
18899,广州话 / 廣州話,cn
18899,English,en
18899,Français,fr
188996,English,en
189,English,en
1890,Český,cs
1890,English,en
18900,English,en
189005,English,en
18901,Norsk,no
189019,Français,fr
18902,Deutsch,de
18904,English,en
18905,English,en
189054,No Language,xx
18906,Français,fr
18908,Dansk,da
1891,English,en
18910,English,en
18912,Deutsch,de
18913,English,en
189133,Deutsch,de
189151,日本語,ja
18916,Français,fr
18917,Český,cs
18919,Český,cs
18919,Latin,la
189197,English,en
1892,English,en
18920,svenska,sv
189204,English,en
189215,English,en
189215,Français,fr
189225,English,en
189225,Français,fr
189227,தமிழ்,ta
18923,English,en
189242,English,en
189242,suomi,fi
189243,English,en
18925,English,en
18926,English,en
18927,English,en
189277,English,en
189279,English,en
18928,Italiano,it
18929,English,en
1893,English,en
18930,English,en
18932,English,en
189332,Español,es
189334,Español,es
18935,English,en
189364,Español,es
18937,English,en
18939,Český,cs
1894,English,en
18940,Français,fr
18940,Magyar,hu
18941,English,en
189420,No Language,xx
18943,English,en
18944,English,en
18947,English,en
18948,Nederlands,nl
18948,English,en
18948,Deutsch,de
18948,Español,es
189498,English,en
1895,English,en
189505,No Language,xx
18955,Français,fr
189556,Pусский,ru
189586,No Language,xx
1896,Català,ca
1896,Español,es
189650,English,en
18966,English,en
189682,No Language,xx
18969,English,en
18971,English,en
18972,English,en
18972,Français,fr
18972,Español,es
189723,English,en
18973,English,en
18973,Español,es
18974,English,en
18974,Français,fr
18975,English,en
18975,Italiano,it
189755,English,en
18976,English,en
18977,English,en
18978,English,en
18979,English,en
189803,Français,fr
18983,English,en
18984,English,en
18988,English,en
189888,English,en
18989,English,en
1899,普通话,zh
18990,English,en
18990,Deutsch,de
18992,English,en
18993,English,en
18994,English,en
18995,English,en
18998,English,en
189996,Français,fr
19,No Language,xx
1900,Español,es
1900,English,en
190000,No Language,xx
19002,English,en
19004,English,en
19008,Slovenčina,sk
190091,Český,cs
1901,English,en
1901,Italiano,it
19010,English,en
19014,English,en
19016,English,en
19016,Français,fr
19016,Română,ro
19016,Español,es
190167,English,en
19017,English,en
190173,English,en
190183,English,en
1902,Español,es
190213,हिन्दी,hi
19025,हिन्दी,hi
190250,English,en
19026,Dansk,da
190269,English,en
19029,English,en
1903,English,en
190326,Pусский,ru
19033,English,en
19034,Český,cs
190341,suomi,fi
19035,Český,cs
190352,English,en
19039,English,en
1904,English,en
1904,日本語,ja
190407,English,en
190410,Italiano,it
19042,English,en
190474,English,en
19049,English,en
190496,Polski,pl
19050,English,en
19051,English,en
19052,English,en
19053,English,en
19054,English,en
190553,No Language,xx
19058,English,en
190582,No Language,xx
19059,English,en
1906,Deutsch,de
19063,日本語,ja
19064,English,en
19065,English,en
19066,English,en
19067,English,en
19067,Pусский,ru
190681,Français,fr
1907,English,en
1907,Français,fr
1907,Hrvatski,hr
1907,svenska,sv
1907,ภาษาไทย,th
19072,English,en
19075,English,en
190754,English,en
190754,Français,fr
190754,Deutsch,de
190754,Italiano,it
190754,"",tl
19076,English,en
19079,English,en
190795,English,en
1908,English,en
1908,Français,fr
1908,Español,es
190817,Français,fr
19082,English,en
190824,Français,fr
19083,English,en
19084,English,en
190847,English,en
19085,English,en
190853,Français,fr
190859,English,en
19086,English,en
19086,Français,fr
190868,English,en
19087,English,en
190870,Français,fr
190870,العربية,ar
190876,Français,fr
190880,Español,es
190880,Français,fr
190880,English,en
190880,Deutsch,de
1909,English,en
190906,English,en
19092,English,en
19094,English,en
190940,English,en
190940,हिन्दी,hi
190940,"",mr
190945,"",ml
190945,"",mr
190946,English,en
19095,Français,fr
190950,English,en
190955,Español,es
190955,English,en
190955,Italiano,it
19096,English,en
190967,English,en
19099,Français,fr
19100,Français,fr
19101,English,en
19101,Français,fr
191024,English,en
19103,English,en
191037,English,en
19105,English,en
19106,Français,fr
191060,Nederlands,nl
19108,English,en
19109,English,en
191096,Pусский,ru
1911,English,en
1911,Norsk,no
191104,English,en
191104,Nederlands,nl
191104,العربية,ar
191104,Français,fr
191104,Türkçe,tr
191112,"",mr
191112,हिन्दी,hi
191112,English,en
19112,English,en
191121,हिन्दी,hi
19114,English,en
19116,Deutsch,de
19116,English,en
19118,English,en
191185,Português,pt
191186,English,en
19119,English,en
1912,Deutsch,de
19120,Italiano,it
19123,Français,fr
19123,Italiano,it
19123,Español,es
191231,English,en
19124,English,en
19126,English,en
19128,Deutsch,de
191293,Dansk,da
191294,svenska,sv
1913,Galego,gl
1913,Español,es
191312,Español,es
191322,English,en
19133,English,en
19136,English,en
19137,English,en
191385,日本語,ja
19139,English,en
1914,Deutsch,de
19140,English,en
19142,English,en
191421,普通话,zh
191428,Magyar,hu
19143,English,en
19147,Português,pt
191476,English,en
191489,English,en
1915,Deutsch,de
1915,Magyar,hu
19150,English,en
19150,Español,es
191502,English,en
19152,български език,bg
19153,English,en
191536,Latviešu,lv
19154,English,en
19155,shqip,sq
19155,English,en
19155,"",mk
191550,English,en
19156,普通话,zh
191562,हिन्दी,hi
191566,English,en
19157,English,en
19158,English,en
19159,English,en
191595,No Language,xx
191599,English,en
191608,Pусский,ru
191619,English,en
191619,Italiano,it
19164,English,en
19165,English,en
19166,Français,fr
19166,English,en
19167,English,en
19167,Italiano,it
19169,English,en
1917,Français,fr
19170,English,en
191703,Deutsch,de
19171,English,en
191714,English,en
191714,हिन्दी,hi
191717,Pусский,ru
191718,Français,fr
191720,English,en
191720,Français,fr
191720,Deutsch,de
191720,Español,es
191726,हिन्दी,hi
19173,Español,es
191731,فارسی,fa
19174,English,en
19176,English,en
19178,Français,fr
19178,Deutsch,de
1918,עִבְרִית,he
19181,English,en
19181,Deutsch,de
19181,Norsk,no
19181,svenska,sv
191820,English,en
191824,English,en
